Project Name,Package,CompilationUnit,Type Name,IsClass,IsInterface, IsAbstract,Interfaces Extended,number of extenders
jpws,org.jpws.data,Exchange.java,RecordSet,TRUE,FALSE,FALSE,5,4
jpws,org.jpws.data,Exchange.java,FieldSet,TRUE,FALSE,FALSE,5,4
jpws,org.jpws.data,Exchange.java,DataField,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.data,PWDatabaseClass.java,PWDatabaseClass,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.data,Options.java,Options,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.data,PWDatabase.java,PWDatabase,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.data,UndefinedPersistencyException.java,UndefinedPersistencyException,TRUE,FALSE,FALSE,1,4
jpws,org.jpws.data,IO_OverrunException.java,IO_OverrunException,TRUE,FALSE,FALSE,1,4
jpws,org.jpws.data,OptionBag.java,OptionBag,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.data,PwsFileSocket.java,PwsFileSocket,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.data,PwsFileSocket.java,RecordFilter,TRUE,FALSE,FALSE,2,3
jpws,org.jpws.data,PwsFileSocket.java,FileListener,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.data,PwsFileSocket.java,ChangeEvent,TRUE,FALSE,FALSE,1,3
jpws,org.jpws.data,PwsFileSocket.java,EventReporter,TRUE,FALSE,FALSE,2,1
jpws,org.jpws.data,PersistentOptions.java,PersistentOptions,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.front,StatusBar.java,StatusBar,TRUE,FALSE,FALSE,5,5
jpws,org.jpws.front,ToolbarHandler.java,ToolbarHandler,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,ToolbarHandler.java,Listener,TRUE,FALSE,FALSE,2,1
jpws,org.jpws.front,PwsFileContainer.java,PwsFileContainer,TRUE,FALSE,FALSE,2,2
jpws,org.jpws.front,PwsFileContainer.java,ViewportMouseAdapter,TRUE,FALSE,FALSE,4,2
jpws,org.jpws.front,PwsFileContainer.java,FileListener,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front,PwsFileContainer.java,RecentEntryList,TRUE,FALSE,FALSE,6,3
jpws,org.jpws.front,PwsFileContainer.java,EventReporter,TRUE,FALSE,FALSE,2,1
jpws,org.jpws.front,ExportCSVDialog.java,ExportCSVDialog,TRUE,FALSE,FALSE,10,6
jpws,org.jpws.front,TableHandler.java,TableHandler,TRUE,FALSE,FALSE,4,1
jpws,org.jpws.front,TableHandler.java,PwsTableModel,TRUE,FALSE,FALSE,2,2
jpws,org.jpws.front,TableHandler.java,PwsCellRenderer,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,AddDialog.java,AddDialog,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,AddDialog.java,Actions,TRUE,FALSE,FALSE,5,1
jpws,org.jpws.front,ShowUIManager.java,ShowUIManager,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,MenuHandler.java,MenuHandler,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,MenuHandler.java,ExportMenu,TRUE,FALSE,FALSE,8,7
jpws,org.jpws.front,MenuHandler.java,MListener,TRUE,FALSE,FALSE,3,1
jpws,org.jpws.front,ImportCSVDialog.java,ImportCSVDialog,TRUE,FALSE,FALSE,10,6
jpws,org.jpws.front,Reporter.java,Reporter,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,Reporter.java,NullOutputStream,TRUE,FALSE,FALSE,3,2
jpws,org.jpws.front,ActionHandler.java,ActionHandler,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,ActionHandler.java,ObjectChangeListener,TRUE,FALSE,FALSE,4,1
jpws,org.jpws.front,ActionHandler.java,ActionRunner,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front,ActionHandler.java,MainActionListener,TRUE,FALSE,FALSE,2,1
jpws,org.jpws.front,ActionHandler.java,TimedThread,TRUE,FALSE,FALSE,1,2
jpws,org.jpws.front,PolicyDialogPanel.java,PolicyDialogPanel,TRUE,FALSE,FALSE,5,5
jpws,org.jpws.front,JPWSIdleFrame.java,JPWSIdleFrame,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,FileOpenDialog.java,FileOpenDialog,TRUE,FALSE,FALSE,5,5
jpws,org.jpws.front,FileOpenDialog.java,PwsFileFilter,TRUE,FALSE,FALSE,0,2
jpws,org.jpws.front,FileOpenDialog.java,BackupFileFilter,TRUE,FALSE,FALSE,0,2
jpws,org.jpws.front,FileOpenDialog.java,ExecutableFileFilter,TRUE,FALSE,FALSE,0,2
jpws,org.jpws.front,FileOpenDialog.java,CSVFileFilter,TRUE,FALSE,FALSE,0,2
jpws,org.jpws.front,Service.java,Service,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,AboutDialog.java,AboutDialog,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,UrlLinkTable.java,UrlLinkTable,TRUE,FALSE,FALSE,5,5
jpws,org.jpws.front,UrlLinkTable.java,Actions,TRUE,FALSE,FALSE,2,1
jpws,org.jpws.front,UrlLinkTable.java,EditDialog,TRUE,FALSE,FALSE,8,6
jpws,org.jpws.front,UrlLinkTable.java,MouseAdapter,TRUE,FALSE,FALSE,4,2
jpws,org.jpws.front,UrlLinkTable.java,UrlTableModel,TRUE,FALSE,FALSE,2,2
jpws,org.jpws.front,UrlLinkTable.java,UrlRenderer,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,PolicyDialog.java,PolicyDialog,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,FindTextDialog.java,FindTextDialog,TRUE,FALSE,FALSE,9,7
jpws,org.jpws.front,PasswordDialog.java,PasswordDialog,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,GUIService.java,GUIService,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,DisplayManager.java,DisplayManager,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,PwsafeJ.java,PwsafeJ,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,PwsafeJ.java,ScreenPanel,TRUE,FALSE,FALSE,5,5
jpws,org.jpws.front,TreeHandler.java,TreeHandler,TRUE,FALSE,FALSE,4,1
jpws,org.jpws.front,TreeHandler.java,PwsTreeNode,TRUE,FALSE,FALSE,4,2
jpws,org.jpws.front,TreeHandler.java,TreeCellRenderer,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front,TreeHandler.java,DirectoryObject,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front,PreferencesDialog.java,PreferencesDialog,TRUE,FALSE,FALSE,8,6
jpws,org.jpws.front,PreferencesDialog.java,OptionPanel,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.front,PreferencesDialog.java,X,TRUE,FALSE,FALSE,3,1
jpws,org.jpws.front,PreferencesDialog.java,ListCellView,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front,PreferencesDialog.java,GeneralPanel,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front,PreferencesDialog.java,ConfirmPanel,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front,PreferencesDialog.java,SecurityPanel,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front,PreferencesDialog.java,DisplayPanel,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front,PreferencesDialog.java,FontsPanel,TRUE,FALSE,FALSE,3,1
jpws,org.jpws.front,PreferencesDialog.java,CheckListener,TRUE,FALSE,FALSE,2,1
jpws,org.jpws.front,Global.java,Global,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,Global.java,ServiceAction,TRUE,FALSE,FALSE,1,2
jpws,org.jpws.front,Global.java,ServiceDemon,TRUE,FALSE,FALSE,1,2
jpws,org.jpws.front,Global.java,ShutdownThread,TRUE,FALSE,FALSE,1,2
jpws,org.jpws.front,Global.java,FTPAdapter,TRUE,FALSE,FALSE,1,2
jpws,org.jpws.front,Global.java,OptimalRandom,TRUE,FALSE,FALSE,0,2
jpws,org.jpws.front,Global.java,FileMemory,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,Global.java,FRec,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front,ContainerView.java,ContainerView,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.front.resource.bundles,display_ru.java,display_ru,TRUE,FALSE,FALSE,0,3
jpws,org.jpws.front.resource.bundles,action_ru.java,action_ru,TRUE,FALSE,FALSE,0,3
jpws,org.jpws.front.util,TimeSlicer.java,TimeSlicer,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front.util,TimeSlicer.java,PulseTask,TRUE,FALSE,FALSE,1,2
jpws,org.jpws.front.util,BlinkingLabel.java,BlinkingLabel,TRUE,FALSE,FALSE,7,5
jpws,org.jpws.front.util,TimePulseListener.java,TimePulseListener,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.front.util,UTFPropertyResourceBundle.java,UTFPropertyResourceBundle,TRUE,FALSE,TRUE,0,2
jpws,org.jpws.front.util,AutomoveDialog.java,AutomoveDialog,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front.util,AutomoveDialog.java,FrameAdapter,TRUE,FALSE,FALSE,2,2
jpws,org.jpws.front.util,HtmlDialogPane.java,HtmlDialogPane,TRUE,FALSE,FALSE,5,5
jpws,org.jpws.front.util,SpringUtilities.java,SpringUtilities,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front.util,ResourceLoader.java,ResourceLoader,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front.util,HtmlBrowserDialog.java,HtmlBrowserDialog,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front.util,ButtonBarListener.java,ButtonBarListener,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.front.util,ReporterWindow.java,ReporterWindow,TRUE,FALSE,FALSE,7,7
jpws,org.jpws.front.util,ReporterWindow.java,WindowWriter,TRUE,FALSE,FALSE,4,2
jpws,org.jpws.front.util,VerticalFlowLayout.java,VerticalFlowLayout,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.front.util,DialogButtonBar.java,DialogButtonBar,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front.util,Util.java,Util,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front.util,Util.java,CSV,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front.util,Util.java,BufferInt,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front.util,FontChooser.java,FontChooser,TRUE,FALSE,FALSE,7,6
jpws,org.jpws.front.util,FontChooser.java,NwList,TRUE,FALSE,FALSE,5,5
jpws,org.jpws.front.util,RecentList.java,RecentList,TRUE,FALSE,FALSE,6,2
jpws,org.jpws.front.util,Test_PropertyFiles.java,Test_PropertyFiles,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.front.util,ButtonBar.java,ButtonBar,TRUE,FALSE,FALSE,5,5
jpws,org.jpws.front.util,PropertiesUTF.java,PropertiesUTF,TRUE,FALSE,FALSE,3,4
jpws,org.jpws.pwslib.crypto,NullCipher.java,NullCipher,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.crypto,SHA1.java,SHA1,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.crypto,BlowfishCipher.java,BlowfishCipher,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.crypto,BlowfishCBC2.java,BlowfishCBC2,TRUE,FALSE,FALSE,0,2
jpws,org.jpws.pwslib.crypto,BlowfishECB2.java,BlowfishECB2,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.crypto,CryptoRandom.java,CryptoRandom,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.crypto,PwsCipher.java,PwsCipher,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.pwslib.data,PwsFileListener.java,PwsFileListener,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.pwslib.data,PwsFile.java,PwsFile,TRUE,FALSE,FALSE,0,2
jpws,org.jpws.pwslib.data,PwsFileFactory.java,PwsFileFactory,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.data,PwsFileFactory.java,HeaderBlock,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.data,PwsFileFactory.java,BlockReader,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.data,PwsFileFactory.java,BlockWriter,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.data,PwsFileFactory.java,RawField,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.data,PwsRecord.java,PwsRecord,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.data,PwsRecord.java,UnknownField,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.data,PwsFileEvent.java,PwsFileEvent,TRUE,FALSE,FALSE,1,2
jpws,org.jpws.pwslib.data,PwsPassphrasePolicy.java,PwsPassphrasePolicy,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.data,PwsPassphrase.java,PwsPassphrase,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.data,PwsRecordList.java,PwsRecordList,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.data,PwsRecordList.java,FileIterator,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.data,PwsRecordList.java,GroupFileIterator,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.data,PwsFileHeader.java,PwsFileHeader,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.exception,NoSuchRecordException.java,NoSuchRecordException,TRUE,FALSE,FALSE,1,4
jpws,org.jpws.pwslib.exception,UnsupportedFileVersionException.java,UnsupportedFileVersionException,TRUE,FALSE,FALSE,1,4
jpws,org.jpws.pwslib.exception,DuplicateEntryException.java,DuplicateEntryException,TRUE,FALSE,FALSE,1,4
jpws,org.jpws.pwslib.exception,PasswordSafeException.java,PasswordSafeException,TRUE,FALSE,FALSE,1,3
jpws,org.jpws.pwslib.exception,ApplicationFailureException.java,ApplicationFailureException,TRUE,FALSE,FALSE,1,4
jpws,org.jpws.pwslib.exception,InputInterruptedException.java,InputInterruptedException,TRUE,FALSE,FALSE,1,4
jpws,org.jpws.pwslib.exception,InvalidPassphraseException.java,InvalidPassphraseException,TRUE,FALSE,FALSE,1,4
jpws,org.jpws.pwslib.exception,InvalidPassphrasePolicy.java,InvalidPassphrasePolicy,TRUE,FALSE,FALSE,1,3
jpws,org.jpws.pwslib.global,Util.java,Util,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.global,PassphraseUtils.java,PassphraseUtils,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.global,Log.java,Log,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.global,NamingComponent.java,NamingComponent,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.pwslib.global,ApplicationAdapter.java,ApplicationAdapter,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.pwslib.global,ByteArrayOutputStreamPws.java,ByteArrayOutputStreamPws,TRUE,FALSE,FALSE,3,3
jpws,org.jpws.pwslib.global,Global.java,Global,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.global,UUID.java,UUID,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.order,DefaultRecordWrapper.java,DefaultRecordWrapper,TRUE,FALSE,FALSE,2,1
jpws,org.jpws.pwslib.order,OrderedListListener.java,OrderedListListener,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.pwslib.order,OrderedListEvent.java,OrderedListEvent,TRUE,FALSE,FALSE,1,2
jpws,org.jpws.pwslib.order,FilterRecordList.java,FilterRecordList,TRUE,FALSE,TRUE,2,2
jpws,org.jpws.pwslib.order,Collatable.java,Collatable,FALSE,TRUE,FALSE,0,0
jpws,org.jpws.pwslib.order,OrderedRecordList.java,OrderedRecordList,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.persist,DefaultFilesystemAdapter.java,DefaultFilesystemAdapter,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.persist,AbstractFTPAdapter.java,AbstractFTPAdapter,TRUE,FALSE,TRUE,1,1
jpws,org.jpws.pwslib.persist,AbstractFTPAdapter.java,OurFtpClient,TRUE,FALSE,FALSE,2,2
jpws,org.jpws.pwslib.persist,StreamFactory.java,StreamFactory,TRUE,FALSE,FALSE,0,1
jpws,org.jpws.pwslib.persist,StreamFactory.java,SFInputStream,TRUE,FALSE,FALSE,2,4
jpws,org.jpws.pwslib.persist,StreamFactory.java,SFOutputStream,TRUE,FALSE,FALSE,3,4
jpws,org.jpws.pwslib.persist,UniversalNamingComponent.java,UniversalNamingComponent,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.persist,DefaultUrlAdapter.java,DefaultUrlAdapter,TRUE,FALSE,FALSE,1,1
jpws,org.jpws.pwslib.persist,DefaultFSNamingComponent.java,DefaultFSNamingComponent,TRUE,FALSE,FALSE,1,1
LawOfDemeter,certrevsim,Repository.java,Repository,TRUE,FALSE,FALSE,0,2
LawOfDemeter,certrevsim,DeltaRevocationInfo.java,DeltaRevocationInfo,TRUE,FALSE,FALSE,0,2
LawOfDemeter,certrevsim,Statistics.java,Statistics,TRUE,FALSE,FALSE,0,1
LawOfDemeter,certrevsim,EndEntity.java,EndEntity,TRUE,FALSE,FALSE,0,2
LawOfDemeter,certrevsim,Computer.java,Computer,TRUE,FALSE,FALSE,0,1
LawOfDemeter,certrevsim,SimulatorApplet.java,SimulatorApplet,TRUE,FALSE,FALSE,7,5
LawOfDemeter,certrevsim,RevocationInfo.java,RevocationInfo,TRUE,FALSE,FALSE,0,1
LawOfDemeter,certrevsim,Constants.java,Constants,TRUE,FALSE,FALSE,0,1
LawOfDemeter,certrevsim,Simulator.java,Simulator,TRUE,FALSE,FALSE,0,1
LawOfDemeter,certrevsim,Simulator.java,RepositoryUpdateEvent,TRUE,FALSE,FALSE,0,2
LawOfDemeter,certrevsim,Simulator.java,RepositoryDeltaUpdateEvent,TRUE,FALSE,FALSE,0,2
LawOfDemeter,certrevsim,Simulator.java,EndEntityVerifyCertEvent,TRUE,FALSE,FALSE,0,2
LawOfDemeter,certrevsim,Simulator.java,SimulationEndEvent,TRUE,FALSE,FALSE,0,2
LawOfDemeter,jsim.event,Entity.java,Entity,TRUE,FALSE,FALSE,0,1
LawOfDemeter,jsim.event,Scheduler.java,Scheduler,TRUE,FALSE,FALSE,0,1
LawOfDemeter,jsim.event,Event.java,Event,TRUE,FALSE,TRUE,0,1
LawOfDemeter,jsim.queue,EmptyQueueException.java,EmptyQueueException,TRUE,FALSE,FALSE,1,4
LawOfDemeter,jsim.queue,TQ_Node.java,TQ_Node,TRUE,FALSE,FALSE,0,3
LawOfDemeter,jsim.queue,LIFO_Queue.java,LIFO_Queue,TRUE,FALSE,FALSE,0,2
LawOfDemeter,jsim.queue,Queue.java,Queue,TRUE,FALSE,TRUE,0,1
LawOfDemeter,jsim.queue,Test.java,Test,TRUE,FALSE,FALSE,0,1
LawOfDemeter,jsim.queue,Q_Node.java,Q_Node,TRUE,FALSE,FALSE,0,1
LawOfDemeter,jsim.queue,FIFO_Queue.java,FIFO_Queue,TRUE,FALSE,FALSE,0,2
LawOfDemeter,jsim.queue,PQ_Node.java,PQ_Node,TRUE,FALSE,FALSE,0,2
LawOfDemeter,jsim.queue,TemporalQueue.java,TemporalQueue,TRUE,FALSE,FALSE,0,3
LawOfDemeter,jsim.queue,FullQueueException.java,FullQueueException,TRUE,FALSE,FALSE,1,4
LawOfDemeter,jsim.queue,PriorityQueue.java,PriorityQueue,TRUE,FALSE,FALSE,0,2
LawOfDemeter,lawOfDemeter,Any.java,Any,TRUE,FALSE,TRUE,0,1
LawOfDemeter,lawOfDemeter.objectform,ObjectSupplier.java,ObjectSupplier,TRUE,FALSE,TRUE,0,1
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,InvalidPhotoAlbumNameException.java,InvalidPhotoAlbumNameException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,ImagePathNotValidException.java,ImagePathNotValidException,TRUE,FALSE,FALSE,1,4
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,PersistenceMechanismException.java,PersistenceMechanismException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,UnavailablePhotoAlbumException.java,UnavailablePhotoAlbumException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,InvalidArrayFormatException.java,InvalidArrayFormatException,TRUE,FALSE,FALSE,1,4
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,ImageNotFoundException.java,ImageNotFoundException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,InvalidImageFormatException.java,InvalidImageFormatException,TRUE,FALSE,FALSE,1,4
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,InvalidImageDataException.java,InvalidImageDataException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v5,lancs.midp.mobilephoto.lib.exceptions,NullAlbumDataReference.java,NullAlbumDataReference,TRUE,FALSE,FALSE,1,3
MobilePhoto_v5,lancs.midp.mobilephoto.optional.copyPhoto,PhotoViewController.java,PhotoViewController,TRUE,FALSE,FALSE,2,2
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui,MainUIMidlet.java,MainUIMidlet,TRUE,FALSE,FALSE,0,2
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.controller,AlbumController.java,AlbumController,TRUE,FALSE,FALSE,2,2
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.controller,ScreenSingleton.java,ScreenSingleton,TRUE,FALSE,FALSE,0,1
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.controller,BaseController.java,BaseController,TRUE,FALSE,FALSE,2,2
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.controller,ControllerInterface.java,ControllerInterface,FALSE,TRUE,FALSE,0,0
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.controller,AbstractController.java,AbstractController,TRUE,FALSE,TRUE,2,1
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.controller,PhotoListController.java,PhotoListController,TRUE,FALSE,FALSE,2,2
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.controller,PhotoController.java,PhotoController,TRUE,FALSE,FALSE,2,3
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.datamodel,AlbumData.java,AlbumData,TRUE,FALSE,FALSE,0,1
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.datamodel,ImageAccessor.java,ImageAccessor,TRUE,FALSE,FALSE,0,1
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.datamodel,ImageData.java,ImageData,TRUE,FALSE,FALSE,0,1
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.screens,AlbumListScreen.java,AlbumListScreen,TRUE,FALSE,FALSE,1,4
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.screens,NewLabelScreen.java,NewLabelScreen,TRUE,FALSE,FALSE,0,4
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.screens,PhotoViewScreen.java,PhotoViewScreen,TRUE,FALSE,FALSE,0,3
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.screens,AddPhotoToAlbum.java,AddPhotoToAlbum,TRUE,FALSE,FALSE,0,4
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.screens,PhotoListScreen.java,PhotoListScreen,TRUE,FALSE,FALSE,1,4
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.screens,SplashScreen.java,SplashScreen,TRUE,FALSE,FALSE,0,3
MobilePhoto_v5,ubc.midp.mobilephoto.core.ui.screens,SplashScreen.java,CountDown,TRUE,FALSE,FALSE,1,2
MobilePhoto_v5,ubc.midp.mobilephoto.core.util,ImageUtil.java,ImageUtil,TRUE,FALSE,FALSE,0,1
MobilePhoto_v5,ubc.midp.mobilephoto.core.util,Constants.java,Constants,TRUE,FALSE,FALSE,0,1
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,InvalidPhotoAlbumNameException.java,InvalidPhotoAlbumNameException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,ImagePathNotValidException.java,ImagePathNotValidException,TRUE,FALSE,FALSE,1,4
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,PersistenceMechanismException.java,PersistenceMechanismException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,UnavailablePhotoAlbumException.java,UnavailablePhotoAlbumException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,InvalidArrayFormatException.java,InvalidArrayFormatException,TRUE,FALSE,FALSE,1,4
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,ImageNotFoundException.java,ImageNotFoundException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,InvalidImageFormatException.java,InvalidImageFormatException,TRUE,FALSE,FALSE,1,4
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,InvalidImageDataException.java,InvalidImageDataException,TRUE,FALSE,FALSE,1,3
MobilePhoto_v6,lancs.midp.mobilephoto.lib.exceptions,NullAlbumDataReference.java,NullAlbumDataReference,TRUE,FALSE,FALSE,1,3
MobilePhoto_v6,lancs.midp.mobilephoto.optional.copyPhoto,PhotoViewController.java,PhotoViewController,TRUE,FALSE,FALSE,2,2
MobilePhoto_v6,ubc.midp.mobilephoto.core.comms,BaseMessaging.java,BaseMessaging,TRUE,FALSE,TRUE,0,1
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui,MainUIMidlet.java,MainUIMidlet,TRUE,FALSE,FALSE,0,2
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.controller,AlbumController.java,AlbumController,TRUE,FALSE,FALSE,2,2
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.controller,ScreenSingleton.java,ScreenSingleton,TRUE,FALSE,FALSE,0,1
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.controller,BaseController.java,BaseController,TRUE,FALSE,FALSE,2,2
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.controller,ControllerInterface.java,ControllerInterface,FALSE,TRUE,FALSE,0,0
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.controller,AbstractController.java,AbstractController,TRUE,FALSE,TRUE,2,1
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.controller,PhotoListController.java,PhotoListController,TRUE,FALSE,FALSE,2,2
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.controller,PhotoController.java,PhotoController,TRUE,FALSE,FALSE,2,3
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.datamodel,AlbumData.java,AlbumData,TRUE,FALSE,FALSE,0,1
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.datamodel,ImageAccessor.java,ImageAccessor,TRUE,FALSE,FALSE,0,1
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.datamodel,ImageData.java,ImageData,TRUE,FALSE,FALSE,0,1
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.screens,AlbumListScreen.java,AlbumListScreen,TRUE,FALSE,FALSE,1,4
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.screens,NewLabelScreen.java,NewLabelScreen,TRUE,FALSE,FALSE,0,4
MobilePhoto_v6,ubc.midp.mobilephoto.core.ui.screens,PhotoViewScreen.java,PhotoViewScreen,TRUE,FALSE,FALSE,0,3
